"Date","Symbol","Class Symbol","Root Symbol","Underlying Symbol","Strike Price","Expiry Date","Call/Put","Ins. Type","Bid Price","Ask Price","Bid Size","Ask Size","Last Price","Volume","Last Close Price","Net Change","Open Price","High Price","Low Price","Total Value","Nb. Trades","Settlement Price","Open Interest","Implied Volatility"
"2025-01-02","ZEB   250221C43.00","ZEB","ZEB","ZEB",43,"2025-02-21",0,0,0.1,0.38,32,22,0.38,0,0.42,0,0,0,0,0,0,0.38,30,9.696
"2025-01-02","ZEB   250221C43.25","ZEB","ZEB","ZEB",43.25,"2025-02-21",0,0,0.05,0.29,32,22,0.29,0,0.33,0,0,0,0,0,0,0.29,0,9.415
"2025-01-02","ZEB   250221C43.50","ZEB","ZEB","ZEB",43.5,"2025-02-21",0,0,0.01,0.22,55,20,0.22,0,0.26,0,0,0,0,0,0,0.22,0,9.13
"2025-01-02","ZEB   250221C43.75","ZEB","ZEB","ZEB",43.75,"2025-02-21",0,0,0.01,0.16,55,20,0.16,0,0.19,0,0,0,0,0,0,0.16,0,9.214
"2025-01-02","ZEB   250221C44.00","ZEB","ZEB","ZEB",44,"2025-02-21",0,0,0.01,0.12,55,20,0.12,0,0.14,0,0,0,0,0,0,0.12,0,9.404
"2025-01-02","ZEB   250221C44.25","ZEB","ZEB","ZEB",44.25,"2025-02-21",0,0,0,0.08,0,20,0.08,0,0.1,0,0,0,0,0,0,0.08,0,9.132
"2025-01-02","ZEB   250321C17.00","ZEB","ZEB","ZEB",17,"2025-03-21",0,0,24.92,25.25,35,10,25.25,0,25.3,0,0,0,0,0,0,25.25,0,115.668
"2025-01-02","ZEB   250321C18.00","ZEB","ZEB","ZEB",18,"2025-03-21",0,0,23.92,24.2,35,10,24.2,0,24.35,0,0,0,0,0,0,24.2,0,106.314
"2025-01-02","ZEB   250321C20.00","ZEB","ZEB","ZEB",20,"2025-03-21",0,0,21.92,22.32,35,35,22.32,0,22.35,0,0,0,0,0,0,22.32,0,98.063
"2025-01-02","ZEB   250321C21.00","ZEB","ZEB","ZEB",21,"2025-03-21",0,0,20.93,21.2,35,10,21.2,0,21.3,0,0,0,0,0,0,21.2,0,87.764
"2025-01-02","ZEB   250321C22.00","ZEB","ZEB","ZEB",22,"2025-03-21",0,0,19.93,20.2,35,10,20.2,0,20.35,0,0,0,0,0,0,20.2,0,82.063
"2025-01-02","ZEB   250321C23.00","ZEB","ZEB","ZEB",23,"2025-03-21",0,0,18.93,19.2,35,10,19.2,0,19.35,0,0,0,0,0,0,19.2,0,76.628
"2025-01-02","ZEB   250321C24.00","ZEB","ZEB","ZEB",24,"2025-03-21",0,0,17.93,18.2,35,10,18.2,0,18.3,0,0,0,0,0,0,18.2,0,71.433
"2025-01-02","ZEB   250321C25.00","ZEB","ZEB","ZEB",25,"2025-03-21",0,0,16.94,17.25,35,10,17.25,0,17.3,0,0,0,0,0,0,17.25,5,68.496
"2025-01-02","ZEB   250321C26.00","ZEB","ZEB","ZEB",26,"2025-03-21",0,0,15.94,16.25,35,10,16.25,0,16.35,0,0,0,0,0,0,16.25,0,63.653
"2025-01-02","ZEB   250321C27.00","ZEB","ZEB","ZEB",27,"2025-03-21",0,0,14.94,15.25,35,10,15.25,0,15.35,0,0,0,0,0,0,15.25,0,58.995
"2025-01-02","ZEB   250321C28.00","ZEB","ZEB","ZEB",28,"2025-03-21",0,0,13.94,14.25,35,10,14.25,0,14.35,0,0,0,0,0,0,14.25,0,54.507
"2025-01-02","ZEB   250321C29.00","ZEB","ZEB","ZEB",29,"2025-03-21",0,0,12.94,13.32,135,35,13.32,0,13.41,0,0,0,0,0,0,13.32,0,52.056
"2025-01-02","ZEB   250321C30.00","ZEB","ZEB","ZEB",30,"2025-03-21",0,0,11.95,12.3,135,10,12.3,0,12.43,0,0,0,0,0,0,12.3,0,47.546
"2025-01-02","ZEB   250321C30.50","ZEB","ZEB","ZEB",30.5,"2025-03-21",0,0,11.45,11.75,135,10,11.75,0,11.85,0,0,0,0,0,0,11.75,0,44.207
"2025-01-02","ZEB   250321C31.00","ZEB","ZEB","ZEB",31,"2025-03-21",0,0,10.95,11.25,135,10,11.25,0,11.42,0,0,0,0,0,0,11.25,0,42.189
"2025-01-02","ZEB   250321C31.50","ZEB","ZEB","ZEB",31.5,"2025-03-21",0,0,10.45,10.8,135,10,10.8,0,10.92,0,0,0,0,0,0,10.8,0,41.404
"2025-01-02","ZEB   250321C32.00","ZEB","ZEB","ZEB",32,"2025-03-21",0,0,9.95,10.3,135,10,10.3,0,10.42,0,0,0,0,0,0,10.3,0,39.415
"2025-01-02","ZEB   250321C33.00","ZEB","ZEB","ZEB",33,"2025-03-21",0,0,8.97,9.3,35,10,9.3,0,9.43,0,0,0,0,0,0,9.3,0,35.944
"2025-01-02","ZEB   250321C34.00","ZEB","ZEB","ZEB",34,"2025-03-21",0,0,7.98,8.25,35,11,8.25,0,8.38,0,0,0,0,0,0,8.25,51014,31.301
"2025-01-02","ZEB   250321C34.50","ZEB","ZEB","ZEB",34.5,"2025-03-21",0,0,7.49,7.8,35,10,7.8,0,7.9,0,0,0,0,0,0,7.8,9500,30.62
"2025-01-02","ZEB   250321C35.00","ZEB","ZEB","ZEB",35,"2025-03-21",0,0,6.98,7.3,135,10,7.3,0,7.4,0,0,0,0,0,0,7.3,27490,28.563
"2025-01-02","ZEB   250321C36.00","ZEB","ZEB","ZEB",36,"2025-03-21",0,0,5.93,6.3,135,45,6.3,0,6.4,0,0,0,0,0,0,6.3,27727,23.987
"2025-01-02","ZEB   250321C36.50","ZEB","ZEB","ZEB",36.5,"2025-03-21",0,0,5.44,5.8,135,45,5.8,0,5.9,0,0,0,0,0,0,5.8,9260,22.376
"2025-01-02","ZEB   250321C37.00","ZEB","ZEB","ZEB",37,"2025-03-21",0,0,4.95,5.31,135,35,5.31,0,5.4,0,0,0,0,0,0,5.31,63775,20.924
"2025-01-02","ZEB   250321C38.00","ZEB","ZEB","ZEB",38,"2025-03-21",0,0,3.98,4.35,135,45,4.35,0,4.45,0,0,0,0,0,0,4.35,49004,18.35
"2025-01-02","ZEB   250321C39.00","ZEB","ZEB","ZEB",39,"2025-03-21",0,0,3.04,3.32,35,1,3.32,0,3.42,0,0,0,0,0,0,3.32,36581,15.036
"2025-01-02","ZEB   250321C39.25","ZEB","ZEB","ZEB",39.25,"2025-03-21",0,0,2.77,3.15,45,10,3.15,0,3.28,0,0,0,0,0,0,3.15,0,14.773
"2025-01-02","ZEB   250321C39.50","ZEB","ZEB","ZEB",39.5,"2025-03-21",0,0,2.51,2.94,45,20,2.94,0,3.05,0,0,0,0,0,0,2.94,0,14.123
"2025-01-02","ZEB   250321C39.75","ZEB","ZEB","ZEB",39.75,"2025-03-21",0,0,2.26,2.71,45,20,2.71,0,2.82,0,0,0,0,0,0,2.71,0,13.34
"2025-01-02","ZEB   250321C40.00","ZEB","ZEB","ZEB",40,"2025-03-21",0,0,2.11,2.49,45,20,2.49,0,2.59,0,0,0,0,0,0,2.49,39513,13.545
"2025-01-02","ZEB   250321C40.25","ZEB","ZEB","ZEB",40.25,"2025-03-21",0,0,1.92,2.26,65,20,2.26,0,2.36,0,0,0,0,0,0,2.26,1,13.173
"2025-01-02","ZEB   250321C40.50","ZEB","ZEB","ZEB",40.5,"2025-03-21",0,0,1.78,2.04,45,20,2.04,0,2.13,0,0,0,0,0,0,2.04,0,13.196
"2025-01-02","ZEB   250321C40.75","ZEB","ZEB","ZEB",40.75,"2025-03-21",0,0,1.57,1.83,45,20,1.83,0,1.92,0,0,0,0,0,0,1.83,0,12.639
"2025-01-02","ZEB   250321C41.00","ZEB","ZEB","ZEB",41,"2025-03-21",0,0,1.37,1.63,80,20,1.63,0,1.71,0,0,0,0,0,0,1.63,1,12.147
"2025-01-02","ZEB   250321C41.25","ZEB","ZEB","ZEB",41.25,"2025-03-21",0,0,1.18,1.43,80,20,1.43,0,1.56,0,0,0,0,0,0,1.43,0,11.63
"2025-01-02","ZEB   250321C41.50","ZEB","ZEB","ZEB",41.5,"2025-03-21",0,0,1.01,1.24,55,20,1.24,0,1.33,0,0,0,0,0,0,1.24,1,11.209
"2025-01-02","ZEB   250321C41.75","ZEB","ZEB","ZEB",41.75,"2025-03-21",0,0,0.85,1.06,80,20,1.06,0,1.12,0,0,0,0,0,0,1.06,39,10.795
"2025-01-02","ZEB   250321C42.00","ZEB","ZEB","ZEB",42,"2025-03-21",0,0,0.69,0.91,80,20,0.91,0,0.95,0,0,0,0,0,0,0.91,8022,10.435
"2025-01-02","ZEB   250321C42.25","ZEB","ZEB","ZEB",42.25,"2025-03-21",0,0,0.56,0.87,55,55,0.87,0,0.8,0,0,0,0,0,0,0.87,1,10.832
"2025-01-02","ZEB   250321C42.50","ZEB","ZEB","ZEB",42.5,"2025-03-21",0,0,0.43,0.74,80,55,0.74,0,0.66,0,0,0,0,0,0,0.74,10,10.486
"2025-01-02","ZEB   250321C42.75","ZEB","ZEB","ZEB",42.75,"2025-03-21",0,0,0.33,0.62,45,55,0.62,0,0.6,0,0,0,0,0,0,0.62,10,10.236
"2025-01-02","ZEB   250321C43.00","ZEB","ZEB","ZEB",43,"2025-03-21",0,0,0.2,0.45,80,20,0.45,0,0.43,0,0,0,0,0,0,0.45,22500,9.203
"2025-01-02","ZEB   250321C43.25","ZEB","ZEB","ZEB",43.25,"2025-03-21",0,0,0.13,0.35,45,20,0.35,0,0.4,0,0,0,0,0,0,0.35,0,8.864
"2025-01-02","ZEB   250321C43.50","ZEB","ZEB","ZEB",43.5,"2025-03-21",0,0,0.06,0.28,45,20,0.28,0,0.32,0,0,0,0,0,0,0.28,10,8.526
"2025-01-02","ZEB   250321C43.75","ZEB","ZEB","ZEB",43.75,"2025-03-21",0,0,0.03,0.21,20,20,0.21,0,0.22,0,0,0,0,0,0,0.21,0,8.312
"2025-01-02","ZEB   250321C44.00","ZEB","ZEB","ZEB",44,"2025-03-21",0,0,0.01,0.16,55,20,0.16,0,0.19,0,0,0,0,0,0,0.16,6000,8.193
"2025-01-02","ZEB   250321C44.25","ZEB","ZEB","ZEB",44.25,"2025-03-21",0,0,0.01,0.12,55,20,0.12,0,0.15,0,0,0,0,0,0,0.12,0,8.293
"2025-01-02","ZEB   250321C45.00","ZEB","ZEB","ZEB",45,"2025-03-21",0,0,0,0.04,0,20,0.04,0,0.04,0,0,0,0,0,0,0.04,35003,7.112
"2025-01-02","ZEB   250321C46.00","ZEB","ZEB","ZEB",46,"2025-03-21",0,0,0,0.13,0,55,0.13,0,0.03,0,0,0,0,0,0,0.13,10,12.632
"2025-01-02","ZEB   250321C50.00","ZEB","ZEB","ZEB",50,"2025-03-21",0,0,0,0.14,0,75,0.14,0,0.03,0,0,0,0,0,0,0.14,39,25.217
"2025-01-02","ZEB   250417C39.75","ZEB","ZEB","ZEB",39.75,"2025-04-17",0,0,2.32,2.79,45,55,2.79,0,2.84,0,0,0,0,0,0,2.79,0,13.059
"2025-01-02","ZEB   250417C40.00","ZEB","ZEB","ZEB",40,"2025-04-17",0,0,2.15,2.56,45,55,2.56,0,2.64,0,0,0,0,0,0,2.56,0,12.876
"2025-01-02","ZEB   250417C40.25","ZEB","ZEB","ZEB",40.25,"2025-04-17",0,0,2,2.35,45,55,2.35,0,2.41,0,0,0,0,0,0,2.35,0,12.891
"2025-01-02","ZEB   250417C40.50","ZEB","ZEB","ZEB",40.5,"2025-04-17",0,0,1.75,2.1,45,20,2.1,0,2.18,0,0,0,0,0,0,2.1,0,11.88
"2025-01-02","ZEB   250417C40.75","ZEB","ZEB","ZEB",40.75,"2025-04-17",0,0,1.54,1.89,45,20,1.89,0,1.97,0,0,0,0,0,0,1.89,0,11.363
"2025-01-02","ZEB   250417C41.00","ZEB","ZEB","ZEB",41,"2025-04-17",0,0,1.35,1.7,45,20,1.7,0,1.78,0,0,0,0,0,0,1.7,0,11.027
"2025-01-02","ZEB   250417C41.25","ZEB","ZEB","ZEB",41.25,"2025-04-17",0,0,1.17,1.5,45,20,1.5,0,1.62,0,0,0,0,0,0,1.5,0,10.605
"2025-01-02","ZEB   250417C41.50","ZEB","ZEB","ZEB",41.5,"2025-04-17",0,0,1,1.32,45,20,1.32,0,1.4,0,0,0,0,0,0,1.32,1,10.266
"2025-01-02","ZEB   250417C41.75","ZEB","ZEB","ZEB",41.75,"2025-04-17",0,0,0.82,1.15,80,20,1.15,0,1.23,0,0,0,0,0,0,1.15,1,9.824
"2025-01-02","ZEB   250417C42.00","ZEB","ZEB","ZEB",42,"2025-04-17",0,0,0.68,0.98,45,20,0.98,0,1.06,0,0,0,0,0,0,0.98,30750,9.492
"2025-01-02","ZEB   250417C42.25","ZEB","ZEB","ZEB",42.25,"2025-04-17",0,0,0.54,0.85,45,20,0.85,0,0.91,0,0,0,0,0,0,0.85,0,9.257
"2025-01-02","ZEB   250417C42.50","ZEB","ZEB","ZEB",42.5,"2025-04-17",0,0,0.42,0.72,45,20,0.72,0,0.79,0,0,0,0,0,0,0.72,0,8.997
"2025-01-02","ZEB   250417C42.75","ZEB","ZEB","ZEB",42.75,"2025-04-17",0,0,0.31,0.6,45,20,0.6,0,0.66,0,0,0,0,0,0,0.6,0,8.702
"2025-01-02","ZEB   250417C43.00","ZEB","ZEB","ZEB",43,"2025-04-17",0,0,0.22,0.51,45,20,0.51,0,0.56,0,0,0,0,0,0,0.51,0,8.551
"2025-01-02","ZEB   250417C43.25","ZEB","ZEB","ZEB",43.25,"2025-04-17",0,0,0.14,0.41,45,20,0.41,0,0.46,0,0,0,0,0,0,0.41,0,8.23
"2025-01-02","ZEB   250417C43.50","ZEB","ZEB","ZEB",43.5,"2025-04-17",0,0,0.08,0.34,45,20,0.34,0,0.38,0,0,0,0,0,0,0.34,0,8.073
"2025-01-02","ZEB   250417C43.75","ZEB","ZEB","ZEB",43.75,"2025-04-17",0,0,0.04,0.27,20,20,0.27,0,0.33,0,0,0,0,0,0,0.27,0,7.891
"2025-01-02","ZEB   250417C44.00","ZEB","ZEB","ZEB",44,"2025-04-17",0,0,0,0.21,0,20,0.21,0,0.24,0,0,0,0,0,0,0.21,0,7.581
"2025-01-02","ZEB   250417C44.25","ZEB","ZEB","ZEB",44.25,"2025-04-17",0,0,0,0.16,0,10,0.16,0,0.18,0,0,0,0,0,0,0.16,0,7.611
"2025-01-02","ZEB   250516C38.00","ZEB","ZEB","ZEB",38,"2025-05-16",0,0,3.9,4.39,155,35,4.39,0,4.5,0,0,0,0,0,0,4.39,0,14.918
"2025-01-02","ZEB   250516C39.00","ZEB","ZEB","ZEB",39,"2025-05-16",0,0,3,3.5,45,205,3.5,0,3.55,0,0,0,0,0,0,3.5,0,13.609
"2025-01-02","ZEB   250516C40.00","ZEB","ZEB","ZEB",40,"2025-05-16",0,0,2.13,2.63,70,55,2.63,0,2.71,0,0,0,0,0,0,2.63,0,12.06
"2025-01-02","ZEB   250516C40.75","ZEB","ZEB","ZEB",40.75,"2025-05-16",0,0,1.58,2.01,30,20,2.01,0,2.09,0,0,0,0,0,0,2.01,0,11.215
"2025-01-02","ZEB   250516C41.00","ZEB","ZEB","ZEB",41,"2025-05-16",0,0,1.4,1.81,45,20,1.81,0,1.89,0,0,0,0,0,0,1.81,0,10.861
"2025-01-02","ZEB   250516C41.25","ZEB","ZEB","ZEB",41.25,"2025-05-16",0,0,1.22,1.63,45,20,1.63,0,1.7,0,0,0,0,0,0,1.63,0,10.543
"2025-01-02","ZEB   250516C41.50","ZEB","ZEB","ZEB",41.5,"2025-05-16",0,0,1.05,1.45,45,20,1.45,0,1.53,0,0,0,0,0,0,1.45,0,10.2
"2025-01-02","ZEB   250516C41.75","ZEB","ZEB","ZEB",41.75,"2025-05-16",0,0,0.9,1.28,45,20,1.28,0,1.39,0,0,0,0,0,0,1.28,0,9.925
"2025-01-02","ZEB   250516C42.00","ZEB","ZEB","ZEB",42,"2025-05-16",0,0,0.74,1.12,45,20,1.12,0,1.2,0,0,0,0,0,0,1.12,29000,9.558
"2025-01-02","ZEB   250516C42.25","ZEB","ZEB","ZEB",42.25,"2025-05-16",0,0,0.6,0.98,30,20,0.98,0,1.07,0,0,0,0,0,0,0.98,0,9.291
"2025-01-02","ZEB   250516C42.50","ZEB","ZEB","ZEB",42.5,"2025-05-16",0,0,0.47,0.85,30,20,0.85,0,0.94,0,0,0,0,0,0,0.85,0,9.015
"2025-01-02","ZEB   250516C42.75","ZEB","ZEB","ZEB",42.75,"2025-05-16",0,0,0.35,0.74,30,20,0.74,0,0.82,0,0,0,0,0,0,0.74,0,8.776
"2025-01-02","ZEB   250516C43.00","ZEB","ZEB","ZEB",43,"2025-05-16",0,0,0.3,0.63,45,20,0.63,0,0.69,0,0,0,0,0,0,0.63,13250,8.792
"2025-01-02","ZEB   250516C43.25","ZEB","ZEB","ZEB",43.25,"2025-05-16",0,0,0.18,0.53,45,20,0.53,0,0.6,0,0,0,0,0,0,0.53,0,8.348
"2025-01-02","ZEB   250516C43.50","ZEB","ZEB","ZEB",43.5,"2025-05-16",0,0,0.12,0.44,30,20,0.44,0,0.48,0,0,0,0,0,0,0.44,0,8.165
"2025-01-02","ZEB   250516C43.75","ZEB","ZEB","ZEB",43.75,"2025-05-16",0,0,0.07,0.37,45,20,0.37,0,0.4,0,0,0,0,0,0,0.37,0,8.037
"2025-01-02","ZEB   250516C44.00","ZEB","ZEB","ZEB",44,"2025-05-16",0,0,0.03,0.3,30,20,0.3,0,0.33,0,0,0,0,0,0,0.3,0,7.834
"2025-01-02","ZEB   250516C44.25","ZEB","ZEB","ZEB",44.25,"2025-05-16",0,0,0.01,0.24,55,20,0.24,0,0.28,0,0,0,0,0,0,0.24,0,7.722
"2025-01-02","ZEB   250620C28.00","ZEB","ZEB","ZEB",28,"2025-06-20",0,0,13.69,14.2,135,45,14.2,0,14.3,0,0,0,0,0,0,14.2,0,38.612
"2025-01-02","ZEB   250620C30.00","ZEB","ZEB","ZEB",30,"2025-06-20",0,0,11.7,12.2,135,45,12.2,0,12.3,0,0,0,0,0,0,12.2,0,32.327
"2025-01-02","ZEB   250620C32.00","ZEB","ZEB","ZEB",32,"2025-06-20",0,0,9.71,10.21,135,35,10.21,0,10.33,0,0,0,0,0,0,10.21,0,26.607
"2025-01-02","ZEB   250620C34.00","ZEB","ZEB","ZEB",34,"2025-06-20",0,0,7.73,8.25,135,45,8.25,0,8.35,0,0,0,0,0,0,8.25,0,21.764
"2025-01-02","ZEB   250620C34.50","ZEB","ZEB","ZEB",34.5,"2025-06-20",0,0,7.24,7.75,135,45,7.75,0,7.85,0,0,0,0,0,0,7.75,0,20.51
"2025-01-02","ZEB   250620C35.00","ZEB","ZEB","ZEB",35,"2025-06-20",0,0,6.76,7.3,135,45,7.3,0,7.35,0,0,0,0,0,0,7.3,9500,19.995
"2025-01-02","ZEB   250620C35.50","ZEB","ZEB","ZEB",35.5,"2025-06-20",0,0,6.27,6.77,135,35,6.77,0,6.9,0,0,0,0,0,0,6.77,11050,18.39
"2025-01-02","ZEB   250620C36.00","ZEB","ZEB","ZEB",36,"2025-06-20",0,0,5.79,6.29,135,35,6.29,0,6.4,0,0,0,0,0,0,6.29,18860,17.484
"2025-01-02","ZEB   250620C37.00","ZEB","ZEB","ZEB",37,"2025-06-20",0,0,4.9,5.35,110,45,5.35,0,5.45,0,0,0,0,0,0,5.35,25975,16.405
"2025-01-02","ZEB   250620C38.00","ZEB","ZEB","ZEB",38,"2025-06-20",0,0,4,4.45,10,45,4.45,0,4.55,0,0,0,0,0,0,4.45,22280,15.181
"2025-01-02","ZEB   250620C39.00","ZEB","ZEB","ZEB",39,"2025-06-20",0,0,3.05,3.6,45,55,3.6,0,3.65,0,0,0,0,0,0,3.6,10,13.571
"2025-01-02","ZEB   250620C40.00","ZEB","ZEB","ZEB",40,"2025-06-20",0,0,2.2,2.73,70,55,2.73,0,2.78,0,0,0,0,0,0,2.73,16003,12.02
"2025-01-02","ZEB   250620C41.00","ZEB","ZEB","ZEB",41,"2025-06-20",0,0,1.54,1.92,45,20,1.92,0,2,0,0,0,0,0,0,1.92,0,11.102
"2025-01-02","ZEB   250620C41.25","ZEB","ZEB","ZEB",41.25,"2025-06-20",0,0,1.37,1.74,45,20,1.74,0,1.81,0,0,0,0,0,0,1.74,0,10.815
"2025-01-02","ZEB   250620C41.50","ZEB","ZEB","ZEB",41.5,"2025-06-20",0,0,1.2,1.57,30,20,1.57,0,1.62,0,0,0,0,0,0,1.57,0,10.513
"2025-01-02","ZEB   250620C41.75","ZEB","ZEB","ZEB",41.75,"2025-06-20",0,0,1.04,1.41,30,20,1.41,0,1.47,0,0,0,0,0,0,1.41,0,10.236
"2025-01-02","ZEB   250620C42.00","ZEB","ZEB","ZEB",42,"2025-06-20",0,0,0.9,1.24,30,20,1.24,0,1.31,0,0,0,0,0,0,1.24,17171,9.931
"2025-01-02","ZEB   250620C42.25","ZEB","ZEB","ZEB",42.25,"2025-06-20",0,0,0.8,1.23,30,55,1.23,0,1.18,0,0,0,0,0,0,1.23,0,10.445
"2025-01-02","ZEB   250620C42.50","ZEB","ZEB","ZEB",42.5,"2025-06-20",0,0,0.6,1.16,55,55,1.16,0,1.04,0,0,0,0,0,0,1.16,0,10.169
"2025-01-02","ZEB   250620C42.75","ZEB","ZEB","ZEB",42.75,"2025-06-20",0,0,0.55,0.99,30,55,0.99,0,0.92,0,0,0,0,0,0,0.99,0,10.041
"2025-01-02","ZEB   250620C43.00","ZEB","ZEB","ZEB",43,"2025-06-20",0,0,0.43,0.87,30,55,0.87,0,0.8,0,0,0,0,0,0,0.87,1,9.736
"2025-01-02","ZEB   250620C43.25","ZEB","ZEB","ZEB",43.25,"2025-06-20",0,0,0.32,0.75,30,55,0.75,0,0.69,0,0,0,0,0,0,0.75,0,9.382
"2025-01-02","ZEB   250620C43.50","ZEB","ZEB","ZEB",43.5,"2025-06-20",0,0,0.22,0.65,30,55,0.65,0,0.59,0,0,0,0,0,0,0.65,0,9.068
"2025-01-02","ZEB   250620C43.75","ZEB","ZEB","ZEB",43.75,"2025-06-20",0,0,0.15,0.55,30,55,0.55,0,0.5,0,0,0,0,0,0,0.55,0,8.8
"2025-01-02","ZEB   250620C44.00","ZEB","ZEB","ZEB",44,"2025-06-20",0,0,0.08,0.47,30,55,0.47,0,0.43,0,0,0,0,0,0,0.47,10557,8.525
"2025-01-02","ZEB   250620C46.00","ZEB","ZEB","ZEB",46,"2025-06-20",0,0,0,0.06,0,10,0.06,0,0.07,0,0,0,0,0,0,0.06,0,6.664
"2025-01-02","ZEB   250620C48.00","ZEB","ZEB","ZEB",48,"2025-06-20",0,0,0,0.04,0,45,0.04,0,0.04,0,0,0,0,0,0,0.04,0,12.699
"2025-01-02","ZEB   250620C50.00","ZEB","ZEB","ZEB",50,"2025-06-20",0,0,0,0.04,0,45,0.04,0,0.03,0,0,0,0,0,0,0.04,0,15.985
"2025-01-02","ZEB   250919C19.00","ZEB","ZEB","ZEB",19,"2025-09-19",0,0,22.61,23.19,35,35,23.19,0,23.35,0,0,0,0,0,0,23.19,0,67.952
"2025-01-02","ZEB   250919C30.00","ZEB","ZEB","ZEB",30,"2025-09-19",0,0,11.65,12.22,35,35,12.22,0,12.35,0,0,0,0,0,0,12.22,0,30.044
"2025-01-02","ZEB   250919C31.00","ZEB","ZEB","ZEB",31,"2025-09-19",0,0,10.66,11.25,35,45,11.25,0,11.35,0,0,0,0,0,0,11.25,0,27.676
"2025-01-02","ZEB   250919C32.00","ZEB","ZEB","ZEB",32,"2025-09-19",0,0,9.67,10.25,35,45,10.25,0,10.4,0,0,0,0,0,0,10.25,0,25.085
"2025-01-02","ZEB   250919C34.00","ZEB","ZEB","ZEB",34,"2025-09-19",0,0,7.72,8.3,45,45,8.3,0,8.45,0,0,0,0,0,0,8.3,0,20.78
"2025-01-02","ZEB   250919C35.00","ZEB","ZEB","ZEB",35,"2025-09-19",0,0,6.75,7.35,45,45,7.35,0,7.45,0,0,0,0,0,0,7.35,0,18.882
"2025-01-02","ZEB   250919C36.00","ZEB","ZEB","ZEB",36,"2025-09-19",0,0,5.82,6.4,35,45,6.4,0,6.55,0,0,0,0,0,0,6.4,0,17.225
"2025-01-02","ZEB   250919C37.00","ZEB","ZEB","ZEB",37,"2025-09-19",0,0,5.05,5.55,35,55,5.55,0,5.6,0,0,0,0,0,0,5.55,24500,16.974
"2025-01-02","ZEB   250919C38.00","ZEB","ZEB","ZEB",38,"2025-09-19",0,0,4.1,4.65,35,55,4.65,0,4.75,0,0,0,0,0,0,4.65,84,15.135
"2025-01-02","ZEB   250919C39.00","ZEB","ZEB","ZEB",39,"2025-09-19",0,0,3.43,3.8,10,45,3.8,0,3.85,0,0,0,0,0,0,3.8,9,14.637
"2025-01-02","ZEB   250919C40.00","ZEB","ZEB","ZEB",40,"2025-09-19",0,0,2.6,2.97,30,55,2.97,0,3.1,0,0,0,0,0,0,2.97,18253,13.118
"2025-01-02","ZEB   250919C41.00","ZEB","ZEB","ZEB",41,"2025-09-19",0,0,1.88,2.19,20,20,2.19,0,2.27,0,0,0,0,0,0,2.19,0,11.834
"2025-01-02","ZEB   250919C42.00","ZEB","ZEB","ZEB",42,"2025-09-19",0,0,1.23,1.66,20,55,1.66,0,1.58,0,0,0,0,0,0,1.66,5140,11.165
"2025-01-02","ZEB   250919C43.00","ZEB","ZEB","ZEB",43,"2025-09-19",0,0,0.73,1.18,20,55,1.18,0,1.26,0,0,0,0,0,0,1.18,10015,10.511
"2025-01-02","ZEB   250919C44.00","ZEB","ZEB","ZEB",44,"2025-09-19",0,0,0.31,0.79,30,55,0.79,0,0.84,0,0,0,0,0,0,0.79,20295,9.659
"2025-01-02","ZEB   250919C46.00","ZEB","ZEB","ZEB",46,"2025-09-19",0,0,0,0.25,0,55,0.25,0,0.32,0,0,0,0,0,0,0.25,10,8.413
"2025-01-02","ZEB   250919C48.00","ZEB","ZEB","ZEB",48,"2025-09-19",0,0,0,0.12,0,55,0.12,0,0.13,0,0,0,0,0,0,0.12,0,11.028
"2025-01-02","ZEB   250919C50.00","ZEB","ZEB","ZEB",50,"2025-09-19",0,0,0,0.04,0,45,0.04,0,0.04,0,0,0,0,0,0,0.04,0,8.687
"2025-01-02","ZEB   251219C30.00","ZEB","ZEB","ZEB",30,"2025-12-19",0,0,11.81,12.35,35,10,12.35,0,12.5,0,0,0,0,0,0,12.35,0,30.747
"2025-01-02","ZEB   251219C35.00","ZEB","ZEB","ZEB",35,"2025-12-19",0,0,6.96,7.55,35,10,7.55,0,7.7,0,0,0,0,0,0,7.55,0,20.077
"2025-01-02","ZEB   251219C36.00","ZEB","ZEB","ZEB",36,"2025-12-19",0,0,6.05,6.7,45,55,6.7,0,6.8,0,0,0,0,0,0,6.7,7500,18.805
"2025-01-02","ZEB   251219C37.00","ZEB","ZEB","ZEB",37,"2025-12-19",0,0,5.2,5.8,55,65,5.8,0,5.9,0,0,0,0,0,0,5.8,5006,17.448
"2025-01-02","ZEB   251219C38.00","ZEB","ZEB","ZEB",38,"2025-12-19",0,0,4.4,4.96,20,45,4.96,0,4.95,0,0,0,0,0,0,4.96,0,16.385
"2025-01-02","ZEB   251219C40.00","ZEB","ZEB","ZEB",40,"2025-12-19",0,0,2.82,3.2,55,20,3.2,0,3.3,0,0,0,0,0,0,3.2,0,13.398
"2025-01-02","ZEB   251219C41.00","ZEB","ZEB","ZEB",41,"2025-12-19",0,0,2.15,2.46,55,20,2.46,0,2.73,0,0,0,0,0,0,2.46,0,12.376
"2025-01-02","ZEB   251219C42.00","ZEB","ZEB","ZEB",42,"2025-12-19",0,0,1.6,1.82,45,20,1.82,0,1.93,0,0,0,0,0,0,1.82,30000,11.636
